,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
693,2022-01-25,314.74623280658267,279.4350371920683,357.0286628437289,314.74623280658267,314.74623280658267,3.4295400148766437,3.4295400148766437,3.4295400148766437,0.2473247721389728,0.2473247721389728,0.2473247721389728,3.1822152427376706,3.1822152427376706,3.1822152427376706,0.0,0.0,0.0,318.1757728214593
694,2022-01-26,314.6765816602492,276.9589232126889,358.45382787364133,314.6765816602492,314.6765816602492,3.4311427908559935,3.4311427908559935,3.4311427908559935,0.6081325536262989,0.6081325536262989,0.6081325536262989,2.8230102372296946,2.8230102372296946,2.8230102372296946,0.0,0.0,0.0,318.1077244511052
695,2022-01-27,314.60693051391576,277.49532210279443,355.4840851189909,314.60693051391576,314.60693051391576,2.380711845123377,2.380711845123377,2.380711845123377,-0.22541790535218417,-0.22541790535218417,-0.22541790535218417,2.606129750475561,2.606129750475561,2.606129750475561,0.0,0.0,0.0,316.9876423590391
696,2022-01-28,314.53727936758224,275.50682126837467,356.9810388641577,314.53727936758224,314.53727936758224,1.7967020760905985,1.7967020760905985,1.7967020760905985,-0.7396400812817591,-0.7396400812817591,-0.7396400812817591,2.5363421573723577,2.5363421573723577,2.5363421573723577,0.0,0.0,0.0,316.3339814436728
697,2022-01-31,314.3283259285819,276.27482571718417,358.8003759831268,314.3283259285819,314.3283259285819,4.357027513951808,4.357027513951808,4.357027513951808,1.1645793334498185,1.1645793334498185,1.1645793334498185,3.1924481805019895,3.1924481805019895,3.1924481805019895,0.0,0.0,0.0,318.6853534425337
698,2022-02-01,314.25867478224836,278.7414561187647,359.80968973342357,314.25867478224836,314.25867478224836,3.919616797356439,3.919616797356439,3.919616797356439,0.24732477213763834,0.24732477213763834,0.24732477213763834,3.6722920252188,3.6722920252188,3.6722920252188,0.0,0.0,0.0,318.1782915796048
699,2022-02-02,314.1890236359149,277.6392026399692,361.5150853867105,314.1890236359149,314.1890236359149,4.866859365394881,4.866859365394881,4.866859365394881,0.6081325536280776,0.6081325536280776,0.6081325536280776,4.258726811766803,4.258726811766803,4.258726811766803,0.0,0.0,0.0,319.0558830013098
700,2022-02-03,314.1193724895814,282.4005594211783,356.8514550586655,314.1193724895814,314.1193724895814,4.706394302306427,4.706394302306427,4.706394302306427,-0.22541790534837747,-0.22541790534837747,-0.22541790534837747,4.931812207654805,4.931812207654805,4.931812207654805,0.0,0.0,0.0,318.8257667918878
701,2022-02-04,314.04972134324794,279.0162143175567,359.7256148713537,314.04972134324794,314.04972134324794,4.928883691380804,4.928883691380804,4.928883691380804,-0.7396400812808533,-0.7396400812808533,-0.7396400812808533,5.668523772661658,5.668523772661658,5.668523772661658,0.0,0.0,0.0,318.97860503462874
702,2022-02-07,313.8407679042475,285.4341587858688,362.4786197336657,313.8407679042475,313.8407679042475,9.160824650942775,9.160824650942775,9.160824650942775,1.1645793334500503,1.1645793334500503,1.1645793334500503,7.996245317492725,7.996245317492725,7.996245317492725,0.0,0.0,0.0,323.0015925551903
703,2022-02-08,313.77111675791406,282.46140531661973,361.73315864096975,313.77111675791406,313.77111675791406,8.964022531278212,8.964022531278212,8.964022531278212,0.2473247721377268,0.2473247721377268,0.2473247721377268,8.716697759140486,8.716697759140486,8.716697759140486,0.0,0.0,0.0,322.73513928919226
704,2022-02-09,313.7014656115806,284.6222673542866,365.2300097640344,313.7014656115806,313.7014656115806,9.969486841071934,9.969486841071934,9.969486841071934,0.6081325536298565,0.6081325536298565,0.6081325536298565,9.361354287442078,9.361354287442078,9.361354287442078,0.0,0.0,0.0,323.67095245265256
705,2022-02-10,313.6318144652471,282.5459920408041,362.4254337614425,313.6318144652471,313.6318144652471,9.67709077170106,9.67709077170106,9.67709077170106,-0.22541790534941605,-0.22541790534941605,-0.22541790534941605,9.902508677050475,9.902508677050475,9.902508677050475,0.0,0.0,0.0,323.30890523694814
706,2022-02-11,313.56216331891363,283.2677257810732,362.1251565282957,313.56216331891363,313.56216331891363,9.574610176604777,9.574610176604777,9.574610176604777,-0.7396400812820091,-0.7396400812820091,-0.7396400812820091,10.314250257886787,10.314250257886787,10.314250257886787,0.0,0.0,0.0,323.1367734955184
707,2022-02-14,313.3532098799132,282.7131822720205,365.4703282148459,313.3532098799132,313.3532098799132,11.719633462285554,11.719633462285554,11.719633462285554,1.1645793334503869,1.1645793334503869,1.1645793334503869,10.555054128835167,10.555054128835167,10.555054128835167,0.0,0.0,0.0,325.0728433421988
708,2022-02-15,313.28355873357975,286.0802466039064,365.0225825620512,313.28355873357975,313.28355873357975,10.496362525255543,10.496362525255543,10.496362525255543,0.24732477213911228,0.24732477213911228,0.24732477213911228,10.249037753116431,10.249037753116431,10.249037753116431,0.0,0.0,0.0,323.7799212588353
709,2022-02-16,313.2139075872463,281.58192363062557,360.4900152863056,313.2139075872463,313.2139075872463,10.341176297698242,10.341176297698242,10.341176297698242,0.6081325536262983,0.6081325536262983,0.6081325536262983,9.733043744071944,9.733043744071944,9.733043744071944,0.0,0.0,0.0,323.55508388494457
710,2022-02-17,313.14425644091284,280.9927042610477,362.1224317331796,313.14425644091284,313.14425644091284,8.778595524116493,8.778595524116493,8.778595524116493,-0.22541790534560935,-0.22541790534560935,-0.22541790534560935,9.004013429462104,9.004013429462104,9.004013429462104,0.0,0.0,0.0,321.92285196502934
711,2022-02-18,313.0746052945793,279.7994141357394,359.50255343867855,313.0746052945793,313.0746052945793,7.324194389397279,7.324194389397279,7.324194389397279,-0.7396400812797324,-0.7396400812797324,-0.7396400812797324,8.063834470677012,8.063834470677012,8.063834470677012,0.0,0.0,0.0,320.3987996839766
712,2022-02-22,312.79600070924545,275.35081566637484,355.8255710948986,312.79600070924545,312.79600070924545,2.6472393854687195,2.6472393854687195,2.6472393854687195,0.24732477213920065,0.24732477213920065,0.24732477213920065,2.3999146133295186,2.3999146133295186,2.3999146133295186,0.0,0.0,0.0,315.44324009471416
713,2022-02-23,312.72634956291193,273.5150554954538,356.2217351776466,312.72634956291193,312.72634956291193,1.2077664465441647,1.2077664465441647,1.2077664465441647,0.608132553628077,0.608132553628077,0.608132553628077,0.5996338929160876,0.5996338929160876,0.5996338929160876,0.0,0.0,0.0,313.9341160094561
714,2022-02-24,312.6566984165785,269.5135191732228,350.2100986475916,312.6566984165785,312.6566984165785,-1.5296431153438326,-1.5296431153438326,-1.5296431153438326,-0.22541790534857412,-0.22541790534857412,-0.22541790534857412,-1.3042252099952587,-1.3042252099952587,-1.3042252099952587,0.0,0.0,0.0,311.12705530123463
715,2022-02-25,312.587047270245,270.1974658257708,345.52343719957423,312.587047270245,312.587047270245,-4.020989608389346,-4.020989608389346,-4.020989608389346,-0.7396400812808879,-0.7396400812808879,-0.7396400812808879,-3.281349527108458,-3.281349527108458,-3.281349527108458,0.0,0.0,0.0,308.56605766185567
716,2022-02-28,312.3780938312446,262.629417507714,345.3373064275724,312.3780938312446,312.3780938312446,-8.160126240374279,-8.160126240374279,-8.160126240374279,1.1645793334510601,1.1645793334510601,1.1645793334510601,-9.324705573825339,-9.324705573825339,-9.324705573825339,0.0,0.0,0.0,304.21796759087033
717,2022-03-01,312.30844268491114,259.20127973734105,341.9571353170964,312.30844268491114,312.30844268491114,-11.017143100118234,-11.017143100118234,-11.017143100118234,0.24732477213786602,0.24732477213786602,0.24732477213786602,-11.2644678722561,-11.2644678722561,-11.2644678722561,0.0,0.0,0.0,301.2912995847929
718,2022-03-02,312.23879153857763,261.2213367715477,339.2237893500394,312.23879153857763,312.23879153857763,-12.504062654546725,-12.504062654546725,-12.504062654546725,0.6081325536271875,0.6081325536271875,0.6081325536271875,-13.112195208173912,-13.112195208173912,-13.112195208173912,0.0,0.0,0.0,299.7347288840309
719,2022-03-03,312.1691403922442,258.3051541604528,337.5534086297879,312.1691403922442,312.1691403922442,-15.06287904370252,-15.06287904370252,-15.06287904370252,-0.22541790534622697,-0.22541790534622697,-0.22541790534622697,-14.837461138356291,-14.837461138356291,-14.837461138356291,0.0,0.0,0.0,297.10626134854164
720,2022-03-04,312.0994892459107,254.6929044455854,334.76819927375766,312.0994892459107,312.0994892459107,-17.15206296471541,-17.15206296471541,-17.15206296471541,-0.7396400812786112,-0.7396400812786112,-0.7396400812786112,-16.412422883436797,-16.412422883436797,-16.412422883436797,0.0,0.0,0.0,294.9474262811953
721,2022-03-07,311.8905358069103,251.73508310378304,334.6475872647017,311.8905358069103,311.8905358069103,-18.843787518418093,-18.843787518418093,-18.843787518418093,1.164579333451292,1.164579333451292,1.164579333451292,-20.008366851869386,-20.008366851869386,-20.008366851869386,0.0,0.0,0.0,293.0467482884922
722,2022-03-08,311.82088466057684,251.48821518528862,330.7240713142216,311.82088466057684,311.82088466057684,-20.52812415637659,-20.52812415637659,-20.52812415637659,0.24732477213795448,0.24732477213795448,0.24732477213795448,-20.775448928514546,-20.775448928514546,-20.775448928514546,0.0,0.0,0.0,291.29276050420026
723,2022-03-09,311.7512335142433,250.36150690749722,332.51915550506465,311.7512335142433,311.7512335142433,-20.702405333539396,-20.702405333539396,-20.702405333539396,0.6081325536278521,0.6081325536278521,0.6081325536278521,-21.310537887167246,-21.310537887167246,-21.310537887167246,0.0,0.0,0.0,291.04882818070394
724,2022-03-10,311.68158236790987,248.68880748049008,329.06701506122073,311.68158236790987,311.68158236790987,-21.83656974334938,-21.83656974334938,-21.83656974334938,-0.225417905345806,-0.225417905345806,-0.225417905345806,-21.611151838003572,-21.611151838003572,-21.611151838003572,0.0,0.0,0.0,289.84501262456047
725,2022-03-11,311.61193122157624,249.3386630622524,330.0538459492933,311.61193122157624,311.61193122157624,-22.419319583516568,-22.419319583516568,-22.419319583516568,-0.7396400812831992,-0.7396400812831992,-0.7396400812831992,-21.67967950223337,-21.67967950223337,-21.67967950223337,0.0,0.0,0.0,289.1926116380597
726,2022-03-14,310.41464714666756,250.4735353828441,328.7431060243131,310.41464714666756,310.41464714666756,-19.421611747572374,-19.421611747572374,-19.421611747572374,1.164579333449906,1.164579333449906,1.164579333449906,-20.58619108102228,-20.58619108102228,-20.58619108102228,0.0,0.0,0.0,290.99303539909516
727,2022-03-15,310.01555245503135,250.65136932390595,331.6564059457194,310.01555245503135,310.01555245503135,-19.59349621042729,-19.59349621042729,-19.59349621042729,0.2473247721366201,0.2473247721366201,0.2473247721366201,-19.84082098256391,-19.84082098256391,-19.84082098256391,0.0,0.0,0.0,290.42205624460405
728,2022-03-16,309.6164577633951,251.40801023407164,332.37671968998023,309.6164577633951,309.6164577633951,-18.331912713684623,-18.331912713684623,-18.331912713684623,0.6081325536269624,0.6081325536269624,0.6081325536269624,-18.940045267311582,-18.940045267311582,-18.940045267311582,0.0,0.0,0.0,291.28454504971046
729,2022-03-17,309.2173630717589,251.51662669419315,329.0749697653649,309.2173630717589,309.2173630717589,-18.134522808778694,-18.134522808778694,-18.134522808778694,-0.22541790534538497,-0.22541790534538497,-0.22541790534538497,-17.909104903433306,-17.909104903433306,-17.909104903433306,0.0,0.0,0.0,291.0828402629802
730,2022-03-18,308.8182683801227,254.16529322700237,331.99325844198967,308.8182683801227,308.8182683801227,-17.51481408429255,-17.51481408429255,-17.51481408429255,-0.7396400812809225,-0.7396400812809225,-0.7396400812809225,-16.775174003011628,-16.775174003011628,-16.775174003011628,0.0,0.0,0.0,291.30345429583014
731,2022-03-21,307.62098430521394,254.21056546303535,337.9679207866323,307.62098430521394,307.62098430521394,-11.877183384376934,-11.877183384376934,-11.877183384376934,1.1645793334502426,1.1645793334502426,1.1645793334502426,-13.041762717827178,-13.041762717827178,-13.041762717827178,0.0,0.0,0.0,295.743800920837
732,2022-03-22,307.22188961357773,256.9764438173022,334.5086756975157,307.22188961357773,307.22188961357773,-11.534875504412057,-11.534875504412057,-11.534875504412057,0.2473247721381312,0.2473247721381312,0.2473247721381312,-11.782200276550187,-11.782200276550187,-11.782200276550187,0.0,0.0,0.0,295.68701410916566
733,2022-03-23,306.8227949219416,257.66951050418,341.26128531837094,306.8227949219416,306.8227949219416,-9.952341597693383,-9.952341597693383,-9.952341597693383,0.6081325536260727,0.6081325536260727,0.6081325536260727,-10.560474151319456,-10.560474151319456,-10.560474151319456,0.0,0.0,0.0,296.8704533242482
734,2022-03-24,306.42370023030526,256.1416193560602,336.07028146034975,306.42370023030526,306.42370023030526,-9.626531698317635,-9.626531698317635,-9.626531698317635,-0.22541790534834974,-0.22541790534834974,-0.22541790534834974,-9.401113792969285,-9.401113792969285,-9.401113792969285,0.0,0.0,0.0,296.7971685319876
735,2022-03-25,306.02460553866905,252.80212813244378,336.73399932751084,306.02460553866905,306.02460553866905,-9.065736902184213,-9.065736902184213,-9.065736902184213,-0.7396400812800167,-0.7396400812800167,-0.7396400812800167,-8.326096820904196,-8.326096820904196,-8.326096820904196,0.0,0.0,0.0,296.95886863648485
736,2022-03-28,304.8273214637603,261.89181891812814,338.3713222371772,304.8273214637603,304.8273214637603,-4.615533150083367,-4.615533150083367,-4.615533150083367,1.1645793334505794,1.1645793334505794,1.1645793334505794,-5.780112483533946,-5.780112483533946,-5.780112483533946,0.0,0.0,0.0,300.21178831367695
737,2022-03-29,304.4282267721242,263.0101649529624,341.21169312119207,304.4282267721242,304.4282267721242,-4.950606023641665,-4.950606023641665,-4.950606023641665,0.24732477213679666,0.24732477213679666,0.24732477213679666,-5.197930795778462,-5.197930795778462,-5.197930795778462,0.0,0.0,0.0,299.47762074848254
738,2022-03-30,304.0291320804879,261.7534138750232,340.9236945454746,304.0291320804879,304.0291320804879,-4.151637699903018,-4.151637699903018,-4.151637699903018,0.6081325536267373,0.6081325536267373,0.6081325536267373,-4.759770253529756,-4.759770253529756,-4.759770253529756,0.0,0.0,0.0,299.8774943805849
739,2022-03-31,303.63003738885163,256.8591987072436,339.82415189342504,303.63003738885163,303.63003738885163,-4.691930631541845,-4.691930631541845,-4.691930631541845,-0.2254179053513144,-0.2254179053513144,-0.2254179053513144,-4.466512726190531,-4.466512726190531,-4.466512726190531,0.0,0.0,0.0,298.9381067573098
740,2022-04-01,303.2309426972155,258.9446769496593,341.17537419822645,303.2309426972155,303.2309426972155,-5.055129687610942,-5.055129687610942,-5.055129687610942,-0.7396400812811723,-0.7396400812811723,-0.7396400812811723,-4.315489606329771,-4.315489606329771,-4.315489606329771,0.0,0.0,0.0,298.17581300960455
741,2022-04-04,302.0336586223068,255.96420145327804,338.904471455892,302.0336586223068,302.0336586223068,-3.477078673157583,-3.477078673157583,-3.477078673157583,1.1645793334508112,1.1645793334508112,1.1645793334508112,-4.641658006608394,-4.641658006608394,-4.641658006608394,0.0,0.0,0.0,298.55657994914924
742,2022-04-05,301.6345639306705,258.93157073282,334.88415745835516,301.6345639306705,301.6345639306705,-4.724878975587214,-4.724878975587214,-4.724878975587214,0.24732477213818221,0.24732477213818221,0.24732477213818221,-4.972203747725396,-4.972203747725396,-4.972203747725396,0.0,0.0,0.0,296.90968495508326
743,2022-04-06,301.2354692390343,258.11982283801086,335.967639813373,301.2354692390343,301.2354692390343,-4.781556779845861,-4.781556779845861,-4.781556779845861,0.6081325536285161,0.6081325536285161,0.6081325536285161,-5.389689333474378,-5.389689333474378,-5.389689333474378,0.0,0.0,0.0,296.4539124591884
744,2022-04-07,300.8363745473981,257.2546171480573,330.9778718340132,300.8363745473981,300.8363745473981,-6.1032118472999555,-6.1032118472999555,-6.1032118472999555,-0.22541790535089343,-0.22541790535089343,-0.22541790535089343,-5.8777939419490615,-5.8777939419490615,-5.8777939419490615,0.0,0.0,0.0,294.73316270009815
745,2022-04-08,300.4372798557618,253.04368012451803,335.3970405516051,300.4372798557618,300.4372798557618,-7.159296336420621,-7.159296336420621,-7.159296336420621,-0.7396400812823278,-0.7396400812823278,-0.7396400812823278,-6.419656255138293,-6.419656255138293,-6.419656255138293,0.0,0.0,0.0,293.2779835193412
746,2022-04-11,299.2399957808531,250.52347388993448,331.05233556659465,299.2399957808531,299.2399957808531,-7.037629504959415,-7.037629504959415,-7.037629504959415,1.164579333451043,1.164579333451043,1.164579333451043,-8.202208838410458,-8.202208838410458,-8.202208838410458,0.0,0.0,0.0,292.2023662758937
747,2022-04-12,298.84090108921686,250.4601171021876,331.26237029456445,298.84090108921686,298.84090108921686,-8.550663666595826,-8.550663666595826,-8.550663666595826,0.24732477213827067,0.24732477213827067,0.24732477213827067,-8.797988438734096,-8.797988438734096,-8.797988438734096,0.0,0.0,0.0,290.29023742262103
748,2022-04-13,298.44180639758065,250.499663715163,330.6076847768406,298.44180639758065,298.44180639758065,-8.76482125558576,-8.76482125558576,-8.76482125558576,0.6081325536249581,0.6081325536249581,0.6081325536249581,-9.372953809210719,-9.372953809210719,-9.372953809210719,0.0,0.0,0.0,289.67698514199486
749,2022-04-14,298.0427117059444,245.84763918129838,328.8325217259762,298.0427117059444,298.0427117059444,-10.142548960239159,-10.142548960239159,-10.142548960239159,-0.22541790535047243,-0.22541790535047243,-0.22541790535047243,-9.917131054888687,-9.917131054888687,-9.917131054888687,0.0,0.0,0.0,287.90016274570525
750,2022-04-18,296.4463329393995,245.39906606715653,324.68074124769527,296.4463329393995,296.4463329393995,-10.506941647836733,-10.506941647836733,-10.506941647836733,1.1645793334513799,1.1645793334513799,1.1645793334513799,-11.671520981288113,-11.671520981288113,-11.671520981288113,0.0,0.0,0.0,285.93939129156274
751,2022-04-19,296.04723824776323,242.82917094247568,324.3809392376224,296.04723824776323,296.04723824776323,-11.750791486525264,-11.750791486525264,-11.750791486525264,0.24732477213835904,0.24732477213835904,0.24732477213835904,-11.998116258663623,-11.998116258663623,-11.998116258663623,0.0,0.0,0.0,284.296446761238
752,2022-04-20,295.648143556127,243.51462228835555,324.2262206757181,295.648143556127,295.648143556127,-11.677755258434328,-11.677755258434328,-11.677755258434328,0.6081325536267368,0.6081325536267368,0.6081325536267368,-12.285887812061064,-12.285887812061064,-12.285887812061064,0.0,0.0,0.0,283.9703882976927
753,2022-04-21,295.2490488644908,241.48912122124364,322.34784298828754,295.2490488644908,295.2490488644908,-12.767021699642267,-12.767021699642267,-12.767021699642267,-0.22541790534812536,-0.22541790534812536,-0.22541790534812536,-12.541603794294142,-12.541603794294142,-12.541603794294142,0.0,0.0,0.0,282.48202716484855
754,2022-04-22,294.84995417285455,238.14196135038054,321.18879525700197,294.84995417285455,294.84995417285455,-13.513384571365172,-13.513384571365172,-13.513384571365172,-0.739640081282578,-0.739640081282578,-0.739640081282578,-12.773744490082594,-12.773744490082594,-12.773744490082594,0.0,0.0,0.0,281.3365696014894
755,2022-04-25,293.6526700979459,243.32293714100112,319.7660874841878,293.6526700979459,293.6526700979459,-12.266726079700343,-12.266726079700343,-12.266726079700343,1.164579333451716,1.164579333451716,1.164579333451716,-13.431305413152058,-13.431305413152058,-13.431305413152058,0.0,0.0,0.0,281.38594401824554
756,2022-04-26,293.2535754063096,238.8667189550275,319.980846185312,293.2535754063096,293.2535754063096,-13.4274110456372,-13.4274110456372,-13.4274110456372,0.24732477213974452,0.24732477213974452,0.24732477213974452,-13.674735817776945,-13.674735817776945,-13.674735817776945,0.0,0.0,0.0,279.8261643606724
757,2022-04-27,292.8544807146734,238.79724080482592,320.09937438434156,292.8544807146734,292.8544807146734,-13.340721372538258,-13.340721372538258,-13.340721372538258,0.6081325536258471,0.6081325536258471,0.6081325536258471,-13.948853926164105,-13.948853926164105,-13.948853926164105,0.0,0.0,0.0,279.51375934213513
758,2022-04-28,292.4553860230372,238.255891099352,315.0774819496403,292.4553860230372,292.4553860230372,-14.48928650063056,-14.48928650063056,-14.48928650063056,-0.22541790535109005,-0.22541790535109005,-0.22541790535109005,-14.26386859527947,-14.26386859527947,-14.26386859527947,0.0,0.0,0.0,277.96609952240664
759,2022-04-29,292.0562913314009,237.45754511055526,317.32195189721847,292.0562913314009,292.0562913314009,-15.36843866249611,-15.36843866249611,-15.36843866249611,-0.7396400812803012,-0.7396400812803012,-0.7396400812803012,-14.628798581215808,-14.628798581215808,-14.628798581215808,0.0,0.0,0.0,276.68785266890484
760,2022-05-02,290.85900725649225,234.28229214245528,316.8290594538171,290.85900725649225,290.85900725649225,-14.923674106298341,-14.923674106298341,-14.923674106298341,1.1645793334503305,1.1645793334503305,1.1645793334503305,-16.088253439748673,-16.088253439748673,-16.088253439748673,0.0,0.0,0.0,275.9353331501939
761,2022-05-03,290.45991256485604,234.17189282599716,313.4162717331866,290.45991256485604,290.45991256485604,-16.46048560469772,-16.46048560469772,-16.46048560469772,0.24732477213983278,0.24732477213983278,0.24732477213983278,-16.707810376837553,-16.707810376837553,-16.707810376837553,0.0,0.0,0.0,273.9994269601583
762,2022-05-04,290.0608178732198,233.17603612115866,308.3762518620338,290.0608178732198,290.0608178732198,-16.785796245699988,-16.785796245699988,-16.785796245699988,0.608132553627626,0.608132553627626,0.608132553627626,-17.39392879932761,-17.39392879932761,-17.39392879932761,0.0,0.0,0.0,273.2750216275198
763,2022-05-05,289.66172318158357,231.95628969083276,313.08130849831235,289.66172318158357,289.66172318158357,-18.36842600139061,-18.36842600139061,-18.36842600139061,-0.22541790534728331,-0.22541790534728331,-0.22541790534728331,-18.143008096043324,-18.143008096043324,-18.143008096043324,0.0,0.0,0.0,271.29329718019295
764,2022-05-06,289.2626284899473,226.56229635485985,314.31786410657,289.2626284899473,289.2626284899473,-19.688699754788633,-19.688699754788633,-19.688699754788633,-0.739640081284889,-0.739640081284889,-0.739640081284889,-18.949059673503744,-18.949059673503744,-18.949059673503744,0.0,0.0,0.0,269.5739287351587
765,2022-05-09,288.0653444150388,226.5124439638712,309.8185963418661,288.0653444150388,288.0653444150388,-20.451672393660395,-20.451672393660395,-20.451672393660395,1.164579333450667,1.164579333450667,1.164579333450667,-21.616251727111063,-21.616251727111063,-21.616251727111063,0.0,0.0,0.0,267.6136720213784
766,2022-05-10,287.66624972247234,227.27741855683914,304.50277957740946,287.66624972247234,287.66624972247234,-22.300693751405216,-22.300693751405216,-22.300693751405216,0.24732477213849835,0.24732477213849835,0.24732477213849835,-22.548018523543718,-22.548018523543718,-22.548018523543718,0.0,0.0,0.0,265.3655559710671
767,2022-05-11,287.26715502990595,220.9168295640353,303.3833952858944,287.26715502990595,287.26715502990595,-22.869225054395883,-22.869225054395883,-22.869225054395883,0.6081325536267362,0.6081325536267362,0.6081325536267362,-23.47735760802262,-23.47735760802262,-23.47735760802262,0.0,0.0,0.0,264.39792997551007
768,2022-05-12,286.86806033733944,223.60100006256803,302.112670831746,286.86806033733944,286.86806033733944,-24.6140111717059,-24.6140111717059,-24.6140111717059,-0.22541790535024805,-0.22541790535024805,-0.22541790535024805,-24.388593266355652,-24.388593266355652,-24.388593266355652,0.0,0.0,0.0,262.25404916563355
769,2022-05-13,286.468965644773,219.9911088439672,299.8499213238795,286.468965644773,286.468965644773,-26.005320904821332,-26.005320904821332,-26.005320904821332,-0.7396400812826124,-0.7396400812826124,-0.7396400812826124,-25.26568082353872,-25.26568082353872,-25.26568082353872,0.0,0.0,0.0,260.46364473995163
770,2022-05-16,285.2716815670736,217.79079702720836,300.74873696477636,285.2716815670736,285.2716815670736,-26.370485052737326,-26.370485052737326,-26.370485052737326,1.1645793334510035,1.1645793334510035,1.1645793334510035,-27.535064386188328,-27.535064386188328,-27.535064386188328,0.0,0.0,0.0,258.9011965143363
771,2022-05-17,284.8725868745072,217.0606447165386,296.33430505623693,284.8725868745072,284.8725868745072,-27.87532806455666,-27.87532806455666,-27.87532806455666,0.2473247721400096,0.2473247721400096,0.2473247721400096,-28.122652836696666,-28.122652836696666,-28.122652836696666,0.0,0.0,0.0,256.99725880995055
772,2022-05-18,284.47349218194074,217.50832865985907,297.9854767269928,284.47349218194074,284.47349218194074,-27.996951682949597,-27.996951682949597,-27.996951682949597,0.6081325536274009,0.6081325536274009,0.6081325536274009,-28.605084236577003,-28.605084236577003,-28.605084236577003,0.0,0.0,0.0,256.47654049899114
773,2022-05-19,284.07439748937435,214.85108507455584,299.52605745402013,284.07439748937435,284.07439748937435,-29.19809862211914,-29.19809862211914,-29.19809862211914,-0.22541790534982709,-0.22541790534982709,-0.22541790534982709,-28.972680716769307,-28.972680716769307,-28.972680716769307,0.0,0.0,0.0,254.8762988672552
774,2022-05-20,283.67530279680784,212.0574823310631,295.70629816818683,283.67530279680784,283.67530279680784,-29.957624015116043,-29.957624015116043,-29.957624015116043,-0.7396400812803356,-0.7396400812803356,-0.7396400812803356,-29.217983933835704,-29.217983933835704,-29.217983933835704,0.0,0.0,0.0,253.7176787816918
775,2022-05-23,282.4780187191086,214.2090021388639,294.34394663799924,282.4780187191086,282.4780187191086,-28.01787579915157,-28.01787579915157,-28.01787579915157,1.164579333449513,1.164579333449513,1.164579333449513,-29.182455132601085,-29.182455132601085,-29.182455132601085,0.0,0.0,0.0,254.46014291995704
776,2022-05-24,282.0789240265421,214.22215841574118,292.3507925645692,282.0789240265421,282.0789240265421,-28.666449152313323,-28.666449152313323,-28.666449152313323,0.24732477213867526,0.24732477213867526,0.24732477213867526,-28.913773924451995,-28.913773924451995,-28.913773924451995,0.0,0.0,0.0,253.41247487422876
777,2022-05-25,281.67982933397565,212.8045045066393,292.3842859695534,281.67982933397565,281.67982933397565,-27.91508280996757,-27.91508280996757,-27.91508280996757,0.6081325536265112,0.6081325536265112,0.6081325536265112,-28.52321536359408,-28.52321536359408,-28.52321536359408,0.0,0.0,0.0,253.76474652400807
778,2022-05-26,281.28073464140925,213.93565715341887,292.4440494517166,281.28073464140925,281.28073464140925,-28.243733549338003,-28.243733549338003,-28.243733549338003,-0.22541790534747996,-0.22541790534747996,-0.22541790534747996,-28.018315643990526,-28.018315643990526,-28.018315643990526,0.0,0.0,0.0,253.03700109207125
779,2022-05-27,280.88163994884275,212.5102617681133,291.77599177626166,280.88163994884275,280.88163994884275,-28.14838956684387,-28.14838956684387,-28.14838956684387,-0.7396400812814913,-0.7396400812814913,-0.7396400812814913,-27.40874948556238,-27.40874948556238,-27.40874948556238,0.0,0.0,0.0,252.7332503819989
780,2022-05-31,279.2852611785769,215.5542210975032,298.97178583013374,279.2852611785769,279.2852611785769,-23.928532276137044,-23.928532276137044,-23.928532276137044,0.24732477213734064,0.24732477213734064,0.24732477213734064,-24.175857048274384,-24.175857048274384,-24.175857048274384,0.0,0.0,0.0,255.35672890243984
781,2022-06-01,278.8861664860105,217.0448135446451,296.9657505914949,278.8861664860105,278.8861664860105,-22.63359083633416,-22.63359083633416,-22.63359083633416,0.6081325536282901,0.6081325536282901,0.6081325536282901,-23.24172338996245,-23.24172338996245,-23.24172338996245,0.0,0.0,0.0,256.2525756496763
782,2022-06-02,278.48707179344404,212.64476783455268,297.26378792584023,278.48707179344404,278.48707179344404,-22.51347386156648,-22.51347386156648,-22.51347386156648,-0.22541790534705897,-0.22541790534705897,-0.22541790534705897,-22.288055956219424,-22.288055956219424,-22.288055956219424,0.0,0.0,0.0,255.97359793187758
783,2022-06-03,278.08797710087754,214.06533555303253,298.218506462441,278.08797710087754,278.08797710087754,-22.06965977862743,-22.06965977862743,-22.06965977862743,-0.7396400812771533,-0.7396400812771533,-0.7396400812771533,-21.330019697350274,-21.330019697350274,-21.330019697350274,0.0,0.0,0.0,256.0183173222501
784,2022-06-06,276.8906930231782,219.74767742329834,300.3590210978593,276.8906930231782,276.8906930231782,-17.403271157971247,-17.403271157971247,-17.403271157971247,1.164579333450186,1.164579333450186,1.164579333450186,-18.56785049142143,-18.56785049142143,-18.56785049142143,0.0,0.0,0.0,259.48742186520695
